0.061163,-0.027256,-0.243829,0.777559,0.013325,-0.506520
0.061986,-0.026057,-0.248084,0.784819,0.013572,-0.510840
0.062813,-0.025343,-0.251475,0.791656,0.013850,-0.515014
0.064701,-0.024711,-0.254697,0.798448,-0.001668,-0.519205
0.064486,-0.024506,-0.257128,0.804753,0.014384,-0.523305
0.065342,-0.024195,-0.259769,0.811210,0.014502,-0.527384
0.066182,-0.024121,-0.261908,0.817401,0.014929,-0.531566
0.067037,-0.024069,-0.264020,0.823583,0.015206,-0.535697
0.067899,-0.024117,-0.265943,0.829672,0.015483,-0.539820
0.068766,-0.024370,-0.267475,0.835572,0.015767,-0.543942
0.069649,-0.024187,-0.269806,0.841845,0.015910,-0.548086
0.070517,-0.025044,-0.270208,0.847209,0.016339,-0.552186
0.071401,-0.025848,-0.270694,0.852611,0.016627,-0.556302
0.072290,-0.026550,-0.271365,0.858098,0.016922,-0.560425
0.073185,-0.026697,-0.273062,0.864067,0.017217,-0.564557
0.074086,-0.027464,-0.273599,0.869490,0.017516,-0.568683
0.074992,-0.028405,-0.273807,0.874759,0.017815,-0.572809
0.075903,-0.029301,-0.274089,0.880062,0.018121,-0.576942
0.076821,-0.030981,-0.272908,0.884679,0.018428,-0.581068
0.077744,-0.030717,-0.275336,0.890984,0.018738,-0.585215
0.078688,-0.031874,-0.275143,0.896073,0.018847,-0.589292
0.079763,-0.032896,-0.275245,0.901364,0.017360,-0.593293
0.080544,-0.032704,-0.277408,0.907449,0.019703,-0.597653
0.081508,-0.033957,-0.277022,0.912448,0.019797,-0.601726
0.082443,-0.035103,-0.276763,0.917481,0.020327,-0.605940
0.083399,-0.035539,-0.277878,0.923171,0.020656,-0.610028
0.086119,-0.036064,-0.278743,0.928844,-0.000573,-0.614342
0.087096,-0.036621,-0.279584,0.934396,-0.000190,-0.618511
0.086304,-0.039184,-0.276715,0.938103,0.021647,-0.622563
0.087283,-0.041454,-0.274359,0.942163,0.021983,-0.626717
0.088270,-0.040921,-0.277217,0.948651,0.022299,-0.630879
0.089261,-0.042166,-0.277143,0.953887,0.022668,-0.634215
0.090256,-0.042952,-0.277130,0.958914,0.023009,-0.639227
0.091258,-0.045050,-0.275071,0.963108,0.023355,-0.643381
0.094320,-0.046505,-0.274178,0.967997,-0.000023,-0.647664
0.093280,-0.046550,-0.275928,0.973799,0.024061,-0.651746
0.094299,-0.045314,-0.280039,0.980849,0.024413,-0.655928
0.097452,-0.046774,-0.279181,0.985786,0.000717,-0.660087
0.096574,-0.048133,-0.278582,0.990597,0.022679,-0.663952
0.097393,-0.048851,-0.278857,0.995719,0.025492,-0.668475
0.098435,-0.050104,-0.278308,1.000599,0.025856,-0.672660
0.099489,-0.051425,-0.278103,1.005773,0.026201,-0.675831
0.100770,-0.053477,-0.275767,1.009832,0.024056,-0.680677
0.107368,-0.052561,-0.278787,1.016264,-0.035586,-0.685827
0.102664,-0.053820,-0.278444,1.021173,0.027338,-0.689424
0.106135,-0.054942,-0.278072,1.026337,0.002031,-0.693788
0.104813,-0.055969,-0.277833,1.031102,0.028094,-0.698005
0.105897,-0.056871,-0.277890,1.036246,0.028474,-0.702183
0.107014,-0.057932,-0.277760,1.041337,0.028575,-0.706113
0.108082,-0.057193,-0.280675,1.047744,0.029243,-0.710662
0.109189,-0.059004,-0.279763,1.052639,0.029627,-0.713252
0.110291,-0.059931,-0.279073,1.057240,0.030023,-0.718854
0.111405,-0.061290,-0.278714,1.062307,0.030450,-0.722024
0.112553,-0.062094,-0.278467,1.067175,0.030515,-0.727139
0.113643,-0.064451,-0.275551,1.070856,0.031251,-0.731758
0.114780,-0.064943,-0.276421,1.076384,0.031602,-0.735693
0.115920,-0.065429,-0.277123,1.081784,0.031966,-0.739986
0.117029,-0.069303,-0.271509,1.084232,0.032707,-0.744276
0.118210,-0.069058,-0.273692,1.090360,0.032802,-0.748287
0.119076,-0.068144,-0.276930,1.096887,0.036038,-0.752668
0.120525,-0.068236,-0.278249,1.102570,0.033620,-0.757151
0.121698,-0.069915,-0.276932,1.107080,0.033990,-0.760931
0.122865,-0.072404,-0.273877,1.110714,0.034466,-0.765173
0.124045,-0.070404,-0.278921,1.118049,0.034850,-0.769946
0.125234,-0.071481,-0.278748,1.123091,0.035261,-0.773615
0.129455,-0.072555,-0.278410,1.128375,0.006986,-0.777824
0.127624,-0.077166,-0.271293,1.129713,0.036092,-0.782033
0.128828,-0.077480,-0.272249,1.135201,0.036515,-0.786266
0.130005,-0.078133,-0.272533,1.140359,0.037242,-0.790565
0.131222,-0.077662,-0.274930,1.146509,0.037666,-0.794803
0.132477,-0.078932,-0.274204,1.151233,0.037797,-0.798767
0.133708,-0.078694,-0.276061,1.157098,0.038201,-0.803187
0.134944,-0.079557,-0.275949,1.162065,0.038627,-0.807416
0.136186,-0.080377,-0.275909,1.167060,0.039049,-0.811641
0.137432,-0.079935,-0.278159,1.173102,0.039495,-0.815967
0.138688,-0.085313,-0.269667,1.174155,0.039912,-0.820072
0.139954,-0.083416,-0.274657,1.181492,0.040303,-0.824310
0.144567,-0.085220,-0.272689,1.186013,0.011010,-0.828906
0.142490,-0.084369,-0.275749,1.191980,0.041205,-0.832800
0.143771,-0.084334,-0.277236,1.197656,0.041634,-0.837033
0.145436,-0.083864,-0.279809,1.204101,0.038751,-0.840770
0.150380,-0.082135,-0.284143,1.211334,0.007427,-0.845770
